Age,Gender,Weight (kg),protein_per_kg
40.26,Male,106.11,0.920459900103666
42.71,Female,82.77,0.7529298054850792
57.29,Male,60.83,1.5556468847608087
41.46,Male,66.49,1.1272371785230864
56.12,Male,64.35,1.921056721056721
44.66,Female,118.9,0.8139613120269134
40.21,Male,60.9,1.884729064039409
30.57,Male,76.43,1.628548999084129
27.84,Male,79.46,1.0493329977347092
46.96,Female,89.41,1.3818364836148085
41.5,Female,73.11,1.06373957051019
22.78,Female,82.85,1.0586602293301146
42.67,Male,65.91,1.86451221362464
41.96,Female,63.48,2.5691556395715187
41.87,Male,86.61,1.6741715737212792
28.03,Male,128.12,0.5345769591008429
48.09,Male,67.49,1.2418136020151134
56.93,Female,96.61,0.858503260532036
48.02,Female,69.26,1.7860236788911348
41.78,Male,101.1,1.1388724035608309
24.89,Female,66.64,1.6323529411764706
44.79,Male,81.9,1.4968253968253968
33.89,Female,112.14,1.0013376136971643
44.72,Male,117.5,0.8180425531914894
18.19,Male,67.15,1.90156366344006
30.21,Female,60.01,1.3297783702716215
18.0,Male,83.22,0.944844989185292
46.93,Male,127.77,0.767003208890976
28.0,Female,84.28,0.7896298054105363
30.06,Male,100.98,0.7555951673598732
45.33,Male,84.79,1.2021464795376813
58.79,Male,97.11,1.1316033364226137
42.07,Female,63.57,1.2573540978448956
40.93,Male,78.9,1.276299112801014
56.29,Male,91.4,1.1719912472647702
52.13,Male,105.0,1.1035238095238096
32.24,Female,71.24,1.1162268388545762
34.32,Male,67.77,2.5329791943337763
41.02,Male,93.86,1.5150223737481354
46.31,Female,65.36,1.409271725826193
26.55,Male,87.0,1.4524137931034482
42.67,Female,73.19,1.3899439814182266
28.17,Male,80.09,1.0476963416156824
44.05,Male,95.42,1.249318801089918
39.7,Male,62.34,2.3378248315688164
41.94,Male,61.99,1.2735925149217615
46.18,Female,63.48,1.5992438563327032
51.03,Male,70.26,1.0166524338172502
42.92,Female,80.4,1.5815920398009948
54.82,Male,70.67,1.231781519739635
21.46,Male,71.52,1.3617170022371363
34.1,Male,64.36,1.2961466749533872
57.71,Male,109.53,1.1178672509814662
39.05,Male,61.7,2.685251215559157
30.0,Male,101.33,0.770354287969999
25.19,Female,81.2,1.2
23.4,Male,63.99,1.202687919987498
50.65,Male,74.75,1.505685618729097
20.08,Female,64.82,1.6589015735883987
36.18,Male,87.59,0.9955474369220232
47.68,Male,68.0,1.557205882352941
19.54,Male,82.65,0.8614640048396854
52.17,Male,67.61,1.3546812601686142
54.95,Male,76.74,1.3275996872556686
27.88,Female,66.83,0.9908723627113571
29.04,Male,81.31,1.6797441889066536
53.7,Female,70.48,1.4843927355278093
28.95,Male,87.67,1.2997604653815444
19.6,Female,124.2,0.9053945249597424
26.78,Female,72.13,1.1509774019132122
49.41,Female,70.45,1.4784953867991482
22.81,Male,109.05,0.7106831728564879
40.34,Female,80.15,1.1781659388646288
27.76,Male,108.21,0.8205341465668609
42.09,Female,63.7,2.571428571428572
39.28,Male,68.89,1.8510669182755115
51.45,Male,66.65,1.319879969992498
28.99,Male,87.01,0.7626709573612228
18.04,Male,67.23,1.495165848579503
59.04,Male,126.79,0.7513210821042668
39.57,Male,70.01,1.6176260534209397
55.21,Male,86.94,0.8050379572118702
32.79,Female,64.45,1.5073700543056634
36.31,Male,69.67,1.472082675470073
44.19,Female,77.55,1.0976144422952934
53.93,Male,116.85,0.8617886178861789
34.96,Female,78.41,1.6175232750924629
20.9,Male,80.73,0.8025517155951939
46.66,Female,60.87,1.7811729916214885
35.15,Female,85.81,0.7529425474886376
36.89,Female,72.63,1.6669420349717747
54.02,Male,75.54,0.917527137940164
27.84,Male,84.98,0.7815956695693104
29.25,Male,71.26,1.702217232669099
30.39,Female,121.8,0.7935960591133004
40.45,Female,82.69,1.130124561615673
55.22,Male,70.0,1.026142857142857
35.59,Male,97.38,1.08646539330458
56.01,Male,84.16,1.2551093155893536
46.95,Female,127.46,0.77043778440295
35.99,Male,124.65,0.983233052547132
26.97,Female,68.89,1.82755116852954
52.6,Female,124.75,0.5709018036072144
49.97,Female,66.02,1.5225689185095426
56.02,Male,67.64,1.5119751626256652
29.01,Female,87.0,0.7732183908045976
40.76,Female,82.89,1.1330679213415369
45.96,Male,104.51,0.6337192613147067
28.31,Male,76.81,0.939330816299961
22.95,Female,87.6,0.922945205479452
56.76,Male,62.85,2.1385839299920444
45.95,Male,72.7,1.5306740027510315
52.88,Male,68.26,1.4488719601523583
33.33,Male,78.24,1.04780163599182
34.91,Male,78.69,1.6103698055661455
45.03,Female,65.77,1.6498403527444123
37.1,Female,123.8,0.7146203554119548
21.65,Male,110.34,1.1803516403842669
29.88,Female,62.28,2.163455362877328
56.28,Male,84.25,1.2542433234421366
36.93,Male,72.53,1.162139804218944
55.15,Female,87.93,0.7993858751279427
34.0,Female,75.44,1.5782078472958645
56.15,Male,108.14,1.1087479193637877
54.07,Female,68.06,2.2903320599471053
26.52,Female,89.43,0.8862797718886279
56.38,Male,125.04,0.7679942418426103
55.03,Female,128.13,0.6939046281120737
18.93,Male,127.62,0.7298229117693151
43.64,Female,71.18,2.0713683618994096
19.92,Male,124.96,0.8998079385403329
33.13,Female,77.88,0.9106317411402158
49.54,Female,74.01,1.0374273746790974
43.96,Female,125.52,0.8095920968769917
57.0,Female,83.52,0.9462404214559388
18.36,Female,63.35,1.3528018942383584
19.86,Female,100.4,1.0490039840637448
47.96,Female,73.09,1.3414967847858803
44.38,Male,78.78,1.1176694592536176
32.17,Male,68.58,1.4437153689122195
28.03,Male,69.45,1.468682505399568
18.49,Male,64.63,1.4210119139718398
47.9,Male,69.04,1.7837485515643106
49.05,Female,82.85,1.307664453832227
47.1,Male,62.07,1.4736587723537942
19.17,Male,73.61,1.1911425078114388
41.9,Male,63.34,2.591253552257657
28.0,Male,64.28,1.3508089607965152
39.98,Male,63.66,1.6127866792334278
56.96,Female,81.24,1.127154111275234
36.65,Female,72.56,1.1678610804851155
56.53,Male,129.7,0.905242868157286
55.69,Male,88.42,0.8933499208323907
47.41,Female,87.41,1.065324333600275
34.88,Female,85.62,0.7688624153235225
43.96,Female,60.17,1.862223699518032
42.29,Female,85.37,1.316153215415251
46.92,Male,68.58,1.8865558471857684
24.31,Male,69.29,1.6478568335979218
22.01,Male,60.71,2.0065887003788503
45.02,Male,73.3,1.3668485675306958
38.16,Female,70.26,1.8270708795900936
49.3,Female,115.45,0.7741013425725423
42.18,Female,63.66,1.3779453345900097
42.69,Female,66.46,1.787691844718628
30.29,Male,70.27,1.3412551586736874
19.73,Male,118.08,0.7327235772357723
29.34,Female,126.1,0.6084853291038859
22.17,Male,63.03,1.604791369189275
56.48,Male,121.43,0.6506629333772543
38.14,Male,61.49,1.267197918360709
27.17,Male,107.65,0.9145378541569902
41.04,Female,74.25,1.3862626262626263
25.09,Female,64.33,1.3037463080988654
51.03,Female,114.97,0.9739932156214666
21.1,Male,93.4,1.0933618843683084
55.58,Male,128.54,0.690913334370624
54.07,Male,73.04,1.301341730558598
23.0,Female,78.26,1.1567850753897264
54.24,Male,86.09,1.210012777326054
20.05,Female,92.26,1.167461521786256
55.9,Female,88.57,1.288698204809755
54.31,Female,74.99,0.9338578477130284
51.13,Male,88.28,1.2620072496601722
44.85,Female,118.13,0.8151189367645815
51.99,Male,64.27,1.3362377470048237
34.74,Female,101.4,1.0085798816568046
50.11,Female,70.99,1.6879842231300184
45.0,Female,74.02,1.8278843555795727
55.17,Female,75.45,1.6318091451292247
47.77,Female,69.24,1.7819179664933564
47.34,Male,74.05,0.9431465226198515
24.98,Female,81.33,1.192302963236198
45.95,Male,104.0,0.6390384615384614
50.19,Male,69.15,1.396818510484454
25.04,Male,67.41,1.6116303219106958
32.94,Female,116.74,0.8067500428302211
23.94,Female,62.52,1.9408189379398595
34.08,Male,67.3,2.541158989598812
50.73,Male,65.02,1.2882190095355277
29.6,Female,78.47,1.4591563654899962
54.04,Female,65.14,1.3644458090267115
41.15,Female,83.43,1.268728275200767
57.18,Male,122.26,0.6526255521020775
30.46,Male,67.88,1.2044784914555098
47.25,Male,86.89,1.852111865577167
18.97,Female,71.99,1.052507292679539
52.15,Male,61.14,2.382073928688256
50.7,Male,64.56,1.308085501858736
22.07,Female,116.73,0.8455409920328965
43.86,Male,94.05,1.261350345560872
44.95,Male,73.17,1.3791171245045784
31.39,Male,60.5,1.7373553719008263
51.06,Female,109.54,0.6631367536972795
37.04,Male,89.55,0.9651591289782244
51.3,Male,115.09,0.96672169606395
18.0,Female,64.28,1.3433416303671435
55.77,Female,128.63,0.916115991603825
47.92,Male,94.69,1.196536065054388
27.77,Female,86.16,1.0118384401114209
28.16,Male,75.84,0.9397415611814344
50.05,Male,66.19,1.508687112856927
51.27,Female,64.26,1.268751945222533
27.78,Female,75.61,0.9303002248379844
42.93,Female,95.96,1.0446019174656107
32.93,Male,64.22,1.5295857988165682
36.24,Male,121.67,0.6825840387934576
42.85,Female,95.39,1.057867701016878
44.94,Male,89.42,1.2719749496756876
55.38,Male,128.88,0.6845903165735568
50.96,Female,78.35,1.507977026164646
45.15,Female,72.66,1.859344894026975
28.22,Female,67.2,0.9857142857142857
30.03,Female,121.83,0.7897069687269145
24.07,Male,87.38,1.3669031815060655
51.96,Male,67.18,0.978416195296219
36.97,Male,73.19,1.1486541877305645
38.94,Male,81.5,1.2073619631901842
56.08,Male,125.08,0.7638311480652383
39.63,Male,72.95,0.9971213159698422
18.0,Male,64.03,1.2911135405278775
38.12,Male,84.21,1.1575822348889682
25.05,Female,123.66,0.7442988840368754
49.77,Female,63.89,2.062294568790108
28.82,Male,86.31,0.7727957362993859
45.15,Female,93.07,1.0499623938970668
25.96,Male,86.01,1.1766073712359029
30.02,Female,90.55,1.1120927664273883
29.88,Female,77.78,1.4629724865003857
58.05,Male,81.48,1.2476681394207163
29.0,Female,68.4,1.1858187134502922
38.94,Female,93.09,0.867869803416049
47.79,Female,130.2,0.826804915514593
21.72,Female,102.65,0.9288845591816852
54.81,Male,79.97,1.5133174940602725
45.34,Female,89.6,1.2691964285714286
51.21,Male,64.33,1.304523550443028
20.07,Male,128.56,0.636045426260112
39.79,Female,81.85,1.1831398900427612
53.46,Female,78.16,1.6313971340839306
22.85,Female,61.09,1.439515468980193
50.0,Female,101.82,1.231781575329012
39.82,Male,70.69,1.5910312632621304
48.99,Female,77.98,1.017568607335214
32.09,Female,77.31,0.8311990686845169
41.76,Male,88.64,1.0250451263537903
41.21,Male,66.84,1.1241771394374624
39.08,Male,63.91,1.0430292598967297
56.96,Male,78.36,0.9521439509954058
57.66,Female,65.36,1.495410036719706
59.38,Female,70.89,1.50994498518832
37.04,Female,72.88,1.645444566410538
41.17,Female,76.0,1.5369736842105264
35.0,Female,63.03,1.5749643027129938
24.03,Female,86.75,1.391123919308357
29.15,Female,69.43,1.3556099668731096
27.71,Male,129.2,0.528560371517028
49.11,Female,83.95,1.4420488385944017
19.13,Male,71.92,1.0627085650723027
27.72,Female,67.49,0.9872573714624387
56.11,Female,81.8,1.2156479217603913
21.89,Male,62.3,1.3597110754414126
50.89,Male,63.97,1.2469907769266844
33.02,Male,77.7,1.7913770913770912
22.93,Female,107.31,0.578604044357469
21.9,Female,117.16,0.8444861727552065
49.12,Male,79.05,0.989753320683112
48.73,Male,69.47,1.1872750827695409
44.3,Female,61.84,1.5166558861578268
42.72,Male,66.11,1.7859627892905765
41.62,Female,85.8,1.6916083916083915
30.11,Female,77.24,1.4700932159502849
33.97,Female,71.77,1.3473596210115648
33.94,Female,111.28,0.8466930265995687
18.0,Female,64.65,1.281051817478731
56.93,Male,82.34,1.269370901141608
34.09,Male,64.57,1.2798513241443397
26.16,Female,127.71,0.9315636990055596
19.54,Female,64.49,1.6836718871142813
37.25,Male,124.56,0.7090558766859344
40.13,Male,80.01,1.1802274715660543
58.99,Male,70.84,1.5227272727272727
21.39,Female,78.89,0.9898592977563696
52.41,Male,85.18,1.282225874618455
44.1,Female,71.71,2.045321433551806
25.91,Female,62.35,2.032237369687249
39.1,Female,92.93,0.8773270203378887
22.95,Male,106.86,0.5791690061763054
52.62,Male,61.26,1.5004897159647406
33.2,Male,74.17,0.9666981259269246
53.79,Male,64.39,1.135580059015375
52.01,Female,79.6,0.9030150753768844
39.99,Female,80.34,1.174757281553398
53.3,Female,105.68,0.6467638152914458
44.58,Female,89.01,1.2724412987304796
25.02,Female,112.72,0.7649041873669269
40.94,Female,66.15,1.2455026455026454
42.01,Female,64.04,1.872735790131168
42.73,Male,68.01,1.6834289075136006
51.79,Male,80.52,0.8842523596621958
53.91,Female,86.54,1.378784377166628
37.21,Male,103.93,1.0958337342442028
55.53,Female,126.07,0.7583088760212581
32.92,Male,74.29,0.964463588639117
51.15,Male,65.98,1.328432858441952
25.0,Female,95.19,1.0323563399516755
58.02,Male,60.15,1.2457190357439736
20.12,Female,70.62,0.8779382611158312
57.6,Female,82.21,1.235007906580708
58.91,Male,87.98,1.3268924755626277
19.42,Male,72.69,1.2066308983353968
59.48,Male,123.45,0.951640340218712
32.95,Male,64.32,1.5194340796019905
50.48,Female,65.42,1.5244573524915928
58.1,Female,74.61,1.0108564535585045
35.53,Female,63.93,1.4838104176442986
43.45,Male,77.84,1.0815775950668036
26.93,Male,108.17,0.9089396320606452
25.89,Female,72.86,1.0096074663738677
45.06,Female,65.89,1.4293519502200638
41.84,Female,86.72,1.6703182656826567
32.68,Male,77.54,1.7962342017023472
54.82,Female,117.77,0.7127451812855566
59.27,Male,86.84,0.9927452786734224
35.72,Male,121.91,0.6818144532852105
44.82,Female,92.7,1.0563106796116504
42.96,Male,110.04,1.027171937477281
43.24,Female,109.85,1.026854802002731
48.98,Female,69.19,1.1834080069374189
32.1,Male,77.06,0.8205294575655333
48.28,Female,68.96,1.788573085846868
18.84,Female,64.77,1.4386289949050488
22.12,Male,71.62,1.3693102485339288
39.06,Female,62.65,1.500079808459697
39.8,Female,60.72,1.8659420289855075
20.67,Female,96.13,0.8103609695204411
20.12,Male,86.16,1.1230269266480968
45.07,Female,73.45,1.8255956432947584
32.41,Female,61.32,1.313600782778865
39.15,Female,63.83,0.9963966786777376
47.03,Female,68.28,1.908904510837727
52.25,Female,104.17,1.1059806086205242
42.83,Female,112.74,1.025900301578854
19.8,Female,127.86,0.5641326450805568
41.1,Female,77.2,1.307901554404145
40.13,Male,81.34,1.1828128841898204
51.56,Female,72.52,1.1020408163265307
29.66,Male,85.97,1.3135977666627894
40.31,Female,93.3,1.0960342979635584
36.19,Male,84.82,1.1572742277764678
22.16,Male,62.38,1.3574863738377685
47.67,Female,84.48,1.095999053030303
50.08,Male,80.66,1.0488470121497644
25.27,Female,62.64,1.9559386973180075
51.93,Female,61.3,2.368189233278956
21.4,Female,93.19,1.09099688807812
56.87,Male,76.01,0.9628996184712536
53.17,Female,105.88,0.6429920664903664
44.92,Female,113.93,0.7422979022206617
50.05,Female,96.95,1.2457968024755028
25.07,Female,88.38,1.2807196198234896
23.11,Male,121.32,0.9246620507748106
57.48,Male,62.86,1.9785237034680243
29.92,Female,121.52,0.7903225806451614
18.04,Male,61.28,1.2991187989556134
59.24,Male,89.86,1.1053861562430447
38.13,Female,123.67,0.7532950594323603
54.29,Female,72.45,1.3003450655624569
47.26,Female,66.21,1.783114333182299
41.1,Female,64.68,1.034013605442177
34.12,Female,110.65,0.854405784003615
53.77,Male,115.53,1.077901843676967
18.04,Female,62.29,1.7335045753732543
32.01,Male,68.71,1.372143792752147
19.22,Male,89.47,1.1243992399687046
21.85,Male,101.73,0.9320751007569056
21.99,Female,86.53,1.1602912284756732
42.15,Male,64.23,1.851471275105091
32.06,Male,126.71,0.9646436745323969
51.7,Male,105.12,1.023687214611872
37.06,Male,87.31,1.2157828427442448
23.75,Male,72.56,1.2030044101433297
27.19,Male,76.65,1.4974559686888451
39.99,Female,77.44,1.4480888429752066
41.77,Female,79.18,1.6246526900732503
39.16,Female,62.64,1.080140485312899
34.41,Male,68.1,2.519530102790015
22.94,Male,80.94,1.069187052137386
52.25,Female,71.21,1.2977109956466788
36.62,Female,71.17,1.3972179289026274
23.08,Female,78.89,1.155913296995817
45.35,Female,65.35,1.6583014537107883
22.17,Male,70.63,1.2297890414837889
25.46,Male,73.59,0.9459165647506454
28.07,Male,69.59,1.4618479666618769
20.69,Female,72.73,1.689949126907741
38.73,Female,71.75,1.41993031358885
49.88,Female,64.54,2.030523706228695
20.1,Male,74.49,1.6796885487984967
37.08,Female,88.63,0.9698747602391966
19.91,Male,65.28,1.2313112745098038
48.13,Female,66.5,1.257593984962406
25.76,Female,87.2,1.4512614678899085
25.11,Female,65.73,1.660276890308839
20.88,Male,72.16,1.709950110864745
51.78,Male,84.71,1.2885137528036834
58.02,Male,110.23,1.451419758686383
18.0,Male,63.95,1.347615324472244
38.94,Male,71.91,1.4238631622861913
22.93,Female,63.94,1.197998123240538
53.94,Female,85.24,1.2261848897231349
20.07,Female,119.56,1.1044663767146203
46.58,Male,127.71,0.5989350873071804
18.04,Male,126.2,0.935974643423138
44.96,Female,89.12,1.276593357271095
25.92,Male,86.74,1.1645146414572287
28.87,Female,71.74,1.694312796208531
41.11,Female,71.6,1.0310055865921788
41.1,Female,94.5,1.5143915343915346
49.11,Female,82.2,0.951581508515815
21.77,Male,71.59,1.1908087721748848
26.9,Female,75.92,1.5925974710221285
26.87,Female,71.04,1.1641328828828827
25.35,Female,81.44,1.1940078585461689
45.31,Male,113.54,0.7453760789149197
52.28,Female,86.39,1.1780298645676583
54.53,Male,86.11,1.206015561491116
18.13,Male,118.61,0.6920158502655762
47.14,Female,60.95,1.7786710418375715
41.08,Female,94.37,1.1388153014729256
53.02,Male,84.08,1.1977878211227402
31.75,Female,68.36,1.3851667641895846
52.06,Male,65.38,1.2921382685836649
58.23,Male,76.3,0.8148099606815203
39.28,Male,86.08,1.1595027881040894
29.89,Male,60.79,1.3102483961177829
28.86,Female,85.36,2.0203842549203377
57.0,Female,81.18,1.11529933481153
48.06,Male,71.01,0.9759188846641316
23.15,Female,106.74,1.1326587970770097
49.89,Male,70.91,1.6646453250599351
33.84,Female,71.11,1.359724370693292
26.03,Male,71.02,1.2121937482399323
49.21,Female,105.69,0.9657488882581132
58.19,Male,109.06,1.4717586649550705
20.84,Male,60.55,2.600660611065236
25.46,Female,112.47,0.7700720192051214
54.36,Male,71.6,1.4548882681564248
37.73,Female,123.79,0.743194119072623
20.46,Female,72.75,1.6959450171821304
26.23,Female,86.23,1.1738374115736985
48.43,Male,68.8,1.7732558139534884
25.91,Female,70.63,1.634291377601586
53.86,Male,114.93,1.0783955451144174
28.02,Female,76.04,0.9389794844818516
24.12,Male,63.41,1.9217788992272515
21.3,Female,62.41,1.5556801794584203
43.03,Female,102.22,0.9133242027000588
54.78,Female,80.02,1.5114971257185703
24.18,Male,63.43,1.9153397446003468
56.22,Female,130.08,0.9116697416974168
28.67,Female,69.08,1.3539374638100754
41.26,Male,71.55,1.5088749126484975
57.98,Male,75.36,0.8164808917197452
30.18,Female,77.72,1.4755532681420485
25.01,Female,81.81,1.2019313042415352
28.93,Female,119.98,0.7149524920820136
51.79,Male,82.79,1.0696944075371422
32.66,Male,78.72,0.9110772357723578
21.96,Female,110.88,1.174332611832612
27.85,Male,70.82,1.3131883648686813
46.96,Male,86.23,1.865244114577293
21.94,Female,78.68,0.988942552109812
56.98,Male,111.72,0.6080379520229144
39.2,Female,63.8,1.0617554858934168
22.82,Female,78.62,1.1565759348766218
47.26,Female,129.11,0.8342498644566647
22.3,Female,98.94,1.0499292500505355
37.83,Male,61.33,1.2664275232349584
36.59,Male,112.13,0.7125657718719345
32.29,Male,108.16,1.4637573964497042
49.1,Female,78.88,0.9965770791075051
50.17,Male,61.62,1.62836741317754
54.5,Male,129.01,0.7789318657468414
44.88,Female,86.14,1.1922451822614348
58.08,Female,66.29,1.3608387388746417
54.73,Female,63.07,1.8915490724591724
48.97,Female,68.16,1.0944835680751173
28.13,Female,67.79,0.9845109898215074
49.17,Female,79.11,1.0010112501580075
20.92,Female,109.98,0.7583196944899073
22.25,Male,96.59,1.117714049073403
40.39,Male,61.74,1.014901198574668
57.63,Female,82.11,1.2346851784191937
57.29,Male,63.7,1.301098901098901
56.77,Female,81.75,1.2828134556574924
25.63,Male,64.79,1.2864639604877297
57.92,Female,65.74,1.4958929114694253
40.05,Female,60.46,1.895633476678796
20.22,Male,72.41,1.0615937025272753
31.19,Male,77.5,1.147483870967742
56.95,Female,126.9,0.935933806146572
50.12,Female,90.51,1.1409788973594075
45.19,Female,65.47,1.445700320757599
20.9,Male,64.6,1.663777089783282
22.63,Female,107.14,1.1432704872129924
45.91,Female,94.74,0.8328055731475619
45.92,Male,108.61,0.951385691925237
41.08,Male,62.49,1.261481837093935
50.75,Female,65.96,1.332474226804124
23.83,Male,62.65,1.937909018355945
41.38,Male,72.2,1.500831024930748
47.34,Female,62.7,1.4902711323763955
34.64,Male,77.71,2.25402136147214
56.96,Female,76.17,1.4319285808060915
56.87,Female,80.93,1.1256641542073396
35.01,Male,63.77,1.7439234749882389
36.16,Male,122.14,0.6734075650892418
31.51,Female,90.18,1.4939010867154578
40.7,Male,62.11,1.406375784897762
41.17,Male,66.21,1.2637063887630269
58.98,Male,60.51,1.3338291191538587
29.85,Male,62.82,1.9843998726520216
42.11,Male,72.21,1.213266860545631
56.66,Female,78.54,0.951998981410746
25.58,Male,71.32,1.2114413909141897
51.81,Male,65.2,1.5326687116564417
50.86,Female,60.14,1.3568340538742931
40.41,Male,106.66,0.9228389274329648
21.01,Female,67.13,1.3847758081334725
23.39,Female,81.08,1.0786877158362111
24.79,Male,74.82,0.9325046778936114
34.03,Male,68.35,2.507973664959766
53.45,Female,82.42,0.8338995389468576
53.97,Male,70.53,2.3089465475684103
39.02,Female,68.23,1.869265718891983
24.1,Male,68.24,1.5029308323563897
55.97,Female,64.52,1.9045257284562929
26.83,Female,107.8,0.9116883116883118
26.83,Male,69.47,1.812149129120484
54.62,Female,75.67,1.6871943967226113
18.0,Female,91.52,1.229458041958042
48.25,Male,83.88,1.1043156890796375
20.32,Female,120.74,1.0866324333278117
34.81,Female,70.12,1.6899600684540783
20.39,Male,64.09,1.6870026525198938
52.06,Male,85.38,0.9957835558678848
38.83,Female,107.32,0.8074916138650764
53.81,Female,75.32,0.92870419543282
51.87,Male,63.76,1.2194165621079047
26.76,Female,76.78,2.2027871841625424
40.09,Female,81.94,1.181840371003173
20.03,Female,71.98,1.5066685190330646
51.96,Female,104.66,1.104720045862794
18.0,Female,64.58,1.2863115515639516
24.94,Male,120.88,0.7351919258769027
27.95,Female,87.1,1.2593570608495983
46.21,Male,62.14,1.5123913743160606
18.0,Female,92.11,1.2201715340353925
28.18,Female,77.12,0.923366182572614
19.99,Female,120.17,1.0999417491886494
54.23,Female,83.94,2.189421015010722
53.26,Female,105.21,0.6513639387890885
22.64,Male,72.7,1.1767537826685006
43.11,Male,66.51,1.3728762592091417
41.92,Female,76.74,1.0181131091998958
48.77,Male,105.46,0.956002275744358
48.99,Female,105.34,0.9658249477881146
39.95,Male,63.11,1.5499920773253049
40.32,Male,62.72,2.331154336734694
53.87,Female,78.55,1.9737746658179505
31.72,Male,79.0,1.4960759493670883
21.06,Male,93.71,1.1028705581047913
58.88,Female,123.71,0.9558645218656536
27.08,Male,106.08,0.8299396681749623
56.15,Male,88.33,1.008830521906487
41.94,Male,76.17,1.0168045162137325
48.87,Female,115.32,0.7686437738466876
22.95,Female,121.42,0.920441442925383
35.92,Male,96.07,1.307380035390861
42.16,Male,62.17,1.2855074794917165
25.88,Female,76.39,1.4765021599685824
31.22,Male,86.74,1.2957113211897626
30.73,Female,79.75,1.521880877742947
45.64,Male,88.96,1.0700314748201438
46.03,Female,72.51,1.5437870638532616
56.08,Male,109.56,0.964220518437386
40.96,Male,62.37,1.4021164021164023
44.06,Female,61.83,1.5089762251334304
21.65,Male,78.64,0.9777466937945066
34.93,Male,77.37,2.264831329972857
50.06,Female,90.61,1.1356362432402605
31.91,Male,62.02,1.3124798452112223
18.0,Female,68.59,1.7296982067356756
25.53,Male,76.96,1.4604989604989609
52.03,Male,116.19,0.8082451157586711
21.99,Male,88.95,1.792017987633502
20.19,Male,83.25,1.1141141141141142
53.08,Female,83.59,1.2046895561670057
34.66,Male,63.76,1.485414052697616
27.01,Female,102.09,0.6245469683612498
48.27,Male,73.68,1.15485884907709
32.5,Female,106.13,0.6968811834542542
28.82,Female,105.93,0.9913150193524024
21.79,Female,110.95,1.1844975214060387
53.91,Male,117.17,0.8594350089613383
55.94,Male,69.35,1.7984138428262435
58.97,Female,96.53,1.1415104112711074
40.87,Male,82.76,1.2956742387626872
55.01,Male,76.23,1.3461891643709825
28.0,Male,71.8,1.2966573816155988
54.86,Male,91.6,0.9951965065502184
31.08,Male,60.93,1.209748892171344
28.72,Female,86.37,1.0662266990853306
55.75,Female,129.15,0.5490514905149051
44.84,Female,77.83,1.1301554670435563
30.37,Male,77.61,1.4775157840484474
22.11,Female,70.87,1.2213912798080993
21.03,Female,94.02,1.0910444586258243
47.92,Female,84.13,1.1089979793177227
41.3,Male,66.24,1.6861413043478262
49.19,Male,69.1,1.1904486251808974
44.67,Male,81.16,1.5077624445539677
18.74,Male,88.08,1.1437329700272478
48.92,Male,82.0,1.5785365853658535
40.62,Male,77.89,1.2810373603800231
19.2,Female,71.36,0.9146580717488788
45.55,Female,113.32,0.7384398164489941
30.95,Male,61.32,1.7067840834964123
29.06,Female,68.89,1.3708811148207287
29.81,Male,62.1,2.1774557165861514
31.79,Male,77.68,0.8199021627188464
19.6,Male,123.82,0.9006622516556292
32.85,Female,65.26,1.2142200429053016
49.85,Female,102.1,1.227228207639569
31.89,Female,89.85,1.493377851975515
40.12,Male,64.34,1.5971401927261424
49.14,Male,68.92,1.0927161926871736
49.92,Female,80.78,1.0480316910126268
32.04,Male,86.83,0.913739490959346
32.13,Female,78.29,1.5107932047515646
29.45,Male,77.47,1.487543565251065
53.61,Female,72.19,1.3143094611442028
54.92,Female,86.19,1.1943380902656922
41.83,Male,63.83,2.5561648127839574
53.97,Male,75.8,0.920844327176781
18.24,Male,117.82,0.6917331522661688
25.85,Female,111.19,0.6525766705638997
18.12,Male,70.53,1.183468027789593
33.85,Male,115.31,0.8046136501604371
18.19,Female,66.98,1.4973126306360107
27.16,Female,102.4,0.62392578125
45.86,Male,95.09,0.8295299190240824
54.25,Female,78.15,0.8973768394113882
20.01,Female,75.1,1.3609853528628495
42.78,Male,70.18,1.543032202906811
50.69,Female,63.93,1.269357109338339
26.43,Female,76.53,2.209983013197439
32.81,Female,81.94,0.9465462533561144
38.91,Female,105.92,0.6921261329305136
20.3,Male,71.71,1.527402035978246
27.28,Female,106.54,0.8296414492209498
50.14,Male,66.92,1.5209205020920502
31.18,Female,67.12,1.1336412395709177
35.18,Female,100.94,0.6980384386764414
44.17,Female,60.9,1.534646962233169
55.81,Male,82.44,1.20281416787967
45.51,Male,103.38,0.6360030953762817
54.15,Male,78.71,0.900266802185237
46.89,Male,82.36,1.1356240893637688
47.21,Male,128.7,0.7538461538461538
58.63,Female,76.6,1.5755874673629244
43.21,Male,68.96,1.6511020881670535
38.56,Female,127.33,0.7991832246917459
51.92,Male,79.38,0.9017384731670446
44.9,Male,73.0,1.8383561643835613
48.97,Male,84.87,1.088134794391422
41.03,Male,77.73,1.2979544577383249
50.07,Female,64.64,2.0388304455445545
36.79,Female,73.84,1.7475622968580713
35.96,Female,83.65,1.1722653915122534
28.22,Female,62.11,1.548542907744325
55.98,Male,89.79,0.8709210379775031
51.85,Male,67.78,1.3446444378872824
53.29,Male,104.08,0.6516141429669484
49.02,Male,61.93,1.7590828354593897
20.82,Male,74.57,1.6974654686871398
57.03,Female,61.27,2.1973233229965725
57.52,Female,112.02,0.6022138903767185
